Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle,Current,Voltage,Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Time,Power_W,Energy_Wh,dV_dt
3303,3337.3868467336265,2015-10-16 10:29:56,3277.3857791933037,2,1,0.9997281080994771,0.7838765792719313,0.910358554288893,0.0,3.403877326557389,0.0,6.480216688942164e-05,0.0,0,0,0,3337.0,3.8317644685225787,3.4045639616047376,0.0
3304,3338.4024575709373,2015-10-16 10:29:57,3278.4013900356267,2,1,0.999818728803037,0.7839717965995214,0.910640664699903,0.0,3.404958605683066,0.0,3.237724376958795e-05,0.0,0,0,0,3338.0,3.832621272442438,3.4056285786248606,0.00016188621520996094
3305,3339.4026554279208,2015-10-16 10:29:58,3279.401587962785,2,1,0.999818728803037,0.7840671541588169,0.910918484880605,0.0,3.406023458725699,0.0,9.722709364723414e-05,0.0,0,0,0,3339.0,3.8327833890459573,3.406693240677373,0.0001621246337890625
3306,3340.4180816866246,2015-10-16 10:29:59,3280.417014151314,2,1,1.0,0.784162371486407,0.911200541241112,0.0,3.407104582686656,0.0,0.00012960433377884328,0.0,0,0,0,3340.0,3.8343355233647003,3.4077583338783075,0.00016188621520996094
3307,3341.4335227070064,2015-10-16 10:30:00,3281.432455171696,2,1,0.9997281080994771,0.784162371486407,0.911482600145183,0.0,3.408185728691633,0.0,9.71794142969884e-05,0.0,0,0,0,3341.0,3.8322502534180387,3.40882284783759,0.0
3308,3342.4337612450663,2015-10-16 10:30:01,3282.4326936846933,2,1,0.999818728803037,0.784162371486407,0.911760431568463,0.0,3.409250692378437,0.0,6.480216688942164e-05,0.0,0,0,0,3342.0,3.8329452672427067,3.409887554856269,0.0
3309,3343.4494115203656,2015-10-16 10:30:02,3283.448343985055,2,1,0.9999093792964402,0.7842577290457025,0.912042536438956,0.0,3.41033205327169,0.0,9.722709364723414e-05,0.0,0,0,0,3343.0,3.8338026555492206,3.4109525000383654,0.0001621246337890625
3310,3344.4639362240528,2015-10-16 10:30:03,3284.4628686636797,2,1,0.999818728803037,0.7842577290457025,0.912320296232846,0.0,3.411396788062004,0.0,3.24249267578125e-05,0.0,0,0,0,3344.0,3.833107383846226,3.412017252089434,0.0
3311,3345.464699861783,2015-10-16 10:30:04,3285.4636323264726,2,1,0.9999093792964402,0.7843529463732926,0.912602315724191,0.0,3.412477867031463,0.0,6.480216688942164e-05,0.0,0,0,0,3345.0,3.8339645631083954,3.4130822422458524,0.00016188621520996094
3312,3346.4648824809065,2015-10-16 10:30:05,3286.4638149255456,2,1,0.999818728803037,0.7843529463732926,0.912880139124063,0.0,3.413542882924821,0.0,6.480216688942164e-05,0.0,0,0,0,3346.0,3.8332692620429754,3.4141470392630864,0.0
3313,3347.480559913681,2015-10-16 10:30:06,3287.4794924736075,2,1,0.999818728803037,0.7843529463732926,0.913162249505399,0.0,3.414624347546936,0.0,6.480216688942164e-05,0.0,0,0,0,3347.0,3.8332692620429754,3.4152118362803203,0.0
3314,3348.49516207482,2015-10-16 10:30:07,3288.494094514447,2,1,0.999818728803037,0.7845435212601786,0.913439992951043,0.0,3.415689110342207,0.0,6.480216688942164e-05,0.0,0,0,0,3348.0,3.833593256843244,3.41627672329611,0.00032401084899902344
3315,3349.4956649797305,2015-10-16 10:30:08,3289.494597514594,2,1,0.9999093792964402,0.7845435212601786,0.913717762356892,0.0,3.416753985299765,0.0,9.71794142969884e-05,0.0,0,0,0,3349.0,3.8342886166767585,3.4173418034674095,0.0
3316,3350.5118749656954,2015-10-16 10:30:09,3290.5108075005587,2,1,0.9997281080994771,0.7846388788194736,0.914004250809801,0.0,3.417852330829464,0.0,0.00012960433377884328,0.0,0,0,0,3350.0,3.833060212728526,3.4184065424153895,0.0001621246337890625
3317,3351.527147457348,2015-10-16 10:30:10,3291.5260799220373,2,1,0.999818728803037,0.7846388788194736,0.914286257337523,0.0,3.418933510817681,0.0,9.722709364723414e-05,0.0,0,0,0,3351.0,3.8337553734467633,3.419471474463569,0.0
3318,3352.5273142220785,2015-10-16 10:30:11,3292.5262466817553,2,1,0.999818728803037,0.7847340961470641,0.9145640669067,0.0,3.419998616077236,0.0,9.71794142969884e-05,0.0,0,0,0,3352.0,3.8339172516435127,3.420536451477915,0.00016188621520996094
3319,3353.5273250493647,2015-10-16 10:30:12,3293.526257519067,2,1,0.999818728803037,0.7847340961470641,0.91484183353027,0.0,3.421063589396031,0.0,9.71794142969884e-05,0.0,0,0,0,3353.0,3.8339172516435127,3.4216014284922607,0.0
3320,3354.5429345984753,2015-10-16 10:30:13,3294.541867063165,2,1,0.999818728803037,0.7848294537063591,0.915123930517901,0.0,3.422145180501814,0.0,6.480216688942164e-05,0.0,0,0,0,3354.0,3.834079368247032,3.422666450538996,0.0001621246337890625
3321,3355.55862763502,2015-10-16 10:30:14,3295.5575601949454,2,1,0.999818728803037,0.7847340961470641,0.915406049211438,0.0,3.423226876700483,0.0,3.237724376958795e-05,0.0,0,0,0,3355.0,3.8339172516435127,3.4237314275533417,-0.0001621246337890625
3322,3356.574133050398,2015-10-16 10:30:15,3296.573065510075,2,1,0.9997281080994771,0.7848294537063591,0.915688127558496,0.0,3.424308450209923,0.0,6.480216688942164e-05,0.0,0,0,0,3356.0,3.833384148780013,3.424796256483558,0.0001621246337890625
3323,3357.57415275474,2015-10-16 10:30:16,3297.5730852244424,2,1,0.9997281080994771,0.7848294537063591,0.915965900207125,0.0,3.425373536968934,0.0,3.24249267578125e-05,0.0,0,0,0,3357.0,3.833384148780013,3.425861085413775,0.0
3324,3358.5895618909017,2015-10-16 10:30:17,3298.588494360604,2,1,0.999818728803037,0.7849248112656546,0.916247947077138,0.0,3.426455035134286,0.0,6.4849853515625e-05,0.0,0,0,0,3358.0,3.8342414848505513,3.4269261524929,0.0001621246337890625
3325,3359.6053590260917,2015-10-16 10:30:18,3299.6042915810053,2,1,0.999818728803037,0.7850200285932447,0.916530110425516,0.0,3.427537004146108,0.0,3.237724376958795e-05,0.0,0,0,0,3359.0,3.8344033630473007,3.427991264538191,0.00016188621520996094
3326,3360.605374244288,2015-10-16 10:30:19,3300.604306688927,2,1,0.9999093792964402,0.7851153861525402,0.916807880216577,0.0,3.428602147826053,0.0,9.722709364723414e-05,0.0,0,0,0,3360.0,3.835261015831861,3.4290566148203667,0.0001621246337890625
3327,3361.621002329453,2015-10-16 10:30:20,3301.619934779105,2,1,0.999818728803037,0.7850200285932447,0.91708999342001,0.0,3.429683977697507,0.0,0.0,0.0,0,0,0,3361.0,3.8344033630473007,3.4301217268656576,-0.0001621246337890625
3328,3362.636578094623,2015-10-16 10:30:21,3302.6355106545498,2,1,0.999818728803037,0.7853059610394257,0.917372092494439,0.0,3.430765766357522,0.0,9.722709364723414e-05,0.0,0,0,0,3362.0,3.8348894744510886,3.431186973941894,0.00048613548278808594
3329,3363.6365984154972,2015-10-16 10:30:22,3303.6355308801867,2,1,0.9997281080994771,0.7851153861525402,0.91764987195549,0.0,3.431831014265842,0.0,3.24249267578125e-05,0.0,0,0,0,3363.0,3.8338701720390134,3.432251937878571,-0.00032401084899902344
3330,3364.652172180699,2015-10-16 10:30:23,3304.6511046403757,2,1,0.9999093792964402,0.7853059610394257,0.917931967706812,0.0,3.432912836252374,0.0,6.480216688942164e-05,0.0,0,0,0,3364.0,3.8355850694002243,3.433317378175627,0.00032401084899902344
3331,3365.6678607711965,2015-10-16 10:30:24,3305.6667933311223,2,1,0.999818728803037,0.7854011783670158,0.918214098597762,0.0,3.433994818688964,0.0,9.71794142969884e-05,0.0,0,0,0,3365.0,3.835051352647838,3.434382670218029,0.00016188621520996094
3332,3366.683422316035,2015-10-16 10:30:25,3306.6823547807244,2,1,1.0,0.7854011783670158,0.918496190939645,0.0,3.435076683119605,0.0,9.71794142969884e-05,0.0,0,0,0,3366.0,3.8364423726727637,3.4354483486548824,0.0
3333,3367.699070285605,2015-10-16 10:30:26,3307.698002845532,2,1,0.9997281080994771,0.7854011783670158,0.918778317577186,0.0,3.436158704048015,0.0,6.480216688942164e-05,0.0,0,0,0,3367.0,3.8343559569344734,3.436513447531809,0.0
3334,3368.7147121800817,2015-10-16 10:30:27,3308.713644644771,2,1,0.999818728803037,0.7854011783670158,0.919060431440714,0.0,3.43724070515789,0.0,6.480216688942164e-05,0.0,0,0,0,3368.0,3.835051352647838,3.437578739574211,0.0
3335,3369.730287504156,2015-10-16 10:30:28,3309.7292200640823,2,1,0.999818728803037,0.7854965359263113,0.919342524125208,0.0,3.438322643019467,0.0,6.480216688942164e-05,0.0,0,0,0,3369.0,3.8352134692513573,3.4386440766490027,0.0001621246337890625
3336,3370.7459221456115,2015-10-16 10:30:29,3310.744854745637,2,1,0.999818728803037,0.7856871108131969,0.919624624215881,0.0,3.439404628950407,0.0,9.722709364723414e-05,0.0,0,0,0,3370.0,3.835537464051626,3.4397095037223506,0.00032401084899902344
3337,3371.7615093792765,2015-10-16 10:30:30,3311.760441848978,2,1,0.9997281080994771,0.7855917532539014,0.91990671856068,0.0,3.440486618160475,0.0,6.480216688942164e-05,0.0,0,0,0,3371.0,3.8346798929859602,3.4407746925815132,-0.0001621246337890625
3338,3372.777143885396,2015-10-16 10:30:31,3312.776076445322,2,1,0.999818728803037,0.7855917532539014,0.920188824903424,0.0,3.441568679749299,0.0,6.480216688942164e-05,0.0,0,0,0,3372.0,3.8353753474481067,3.441840074622471,0.0
3339,3373.7926905632953,2015-10-16 10:30:32,3313.7916230279848,2,1,0.9999093792964402,0.7857823281407874,0.920470917451174,0.0,3.442650709160006,0.0,9.71794142969884e-05,0.0,0,0,0,3373.0,3.836395084096125,3.4429057399236087,0.00032401084899902344
3340,3374.8083140119406,2015-10-16 10:30:33,3314.80724647663,2,1,0.999818728803037,0.7857823281407874,0.92075302707175,0.0,3.44373282620919,0.0,6.480216688942164e-05,0.0,0,0,0,3374.0,3.8356993422483754,3.4439712119631216,0.0
3341,3375.8240005473326,2015-10-16 10:30:34,3315.822933042097,2,1,0.999818728803037,0.7857823281407874,0.921035154861237,0.0,3.444815029807589,0.0,6.480216688942164e-05,0.0,0,0,0,3375.0,3.8356993422483754,3.445036684002635,0.0
3342,3376.82413174369,2015-10-16 10:30:35,3316.8230642785534,2,1,0.9997281080994771,0.7857823281407874,0.921312967107611,0.0,3.445880688957655,0.0,3.237724376958795e-05,0.0,0,0,0,3376.0,3.835003829037447,3.4461019628440344,0.0
3343,3377.8390902251476,2015-10-16 10:30:36,3317.8380228402107,2,1,0.999818728803037,0.7857823281407874,0.921590576346075,0.0,3.44694558137354,0.0,3.237724376958795e-05,0.0,0,0,0,3377.0,3.8356993422483754,3.4471674348835473,0.0
3344,3378.8395159482907,2015-10-16 10:30:37,3318.8384484079675,2,1,0.999818728803037,0.7858776857000824,0.921872780841261,0.0,3.44802813859552,0.0,6.480216688942164e-05,0.0,0,0,0,3378.0,3.8358614588518947,3.448232951955451,0.0001621246337890625
3345,3379.8395164398967,2015-10-16 10:30:38,3319.838448904586,2,1,0.999818728803037,0.785972903027673,0.922150545784321,0.0,3.44909367679665,0.0,3.237724376958795e-05,0.0,0,0,0,3379.0,3.836023337048644,3.4492985139935204,0.00016188621520996094
3346,3380.8395467856785,2015-10-16 10:30:39,3320.8384792553807,2,1,0.999818728803037,0.7858776857000824,0.922428320991758,0.0,3.450159293061059,0.0,3.24249267578125e-05,0.0,0,0,0,3380.0,3.8358614588518947,3.4503640310654236,-0.00016188621520996094
3347,3381.8551331622143,2015-10-16 10:30:40,3321.854065626904,2,1,0.999818728803037,0.785972903027673,0.922710420282472,0.0,3.451241519574834,0.0,3.237724376958795e-05,0.0,0,0,0,3381.0,3.836023337048644,3.451429593103493,0.00016188621520996094
3348,3382.8707382502407,2015-10-16 10:30:41,3322.86967071493,2,1,0.999818728803037,0.7861636181462635,0.922992517236356,0.0,3.452323759960925,0.0,9.722709364723414e-05,0.0,0,0,0,3382.0,3.8363475702556826,3.4524952452063418,0.000324249267578125
3349,3383.8863278748463,2015-10-16 10:30:42,3323.885260339536,2,1,0.9997281080994771,0.7861636181462635,0.923274619342939,0.0,3.453406051748201,0.0,9.722709364723414e-05,0.0,0,0,0,3383.0,3.835651939503961,3.453560704078426,0.0
3350,3384.8864839079133,2015-10-16 10:30:43,3324.885416477864,2,1,0.999818728803037,0.7862588354738536,0.923552431078717,0.0,3.454471913999476,0.0,9.722709364723414e-05,0.0,0,0,0,3384.0,3.836509448452432,3.454626401147441,0.00016188621520996094
3351,3385.901980551497,2015-10-16 10:30:44,3325.900913021199,2,1,0.9997281080994771,0.7862588354738536,0.923834507752163,0.0,3.455554165563153,0.0,6.480216688942164e-05,0.0,0,0,0,3385.0,3.8358137883479344,3.455691904977537,0.0
3352,3386.917555364301,2015-10-16 10:30:45,3326.916487823978,2,1,0.999818728803037,0.786354193033149,0.924116602999892,0.0,3.456636510834243,0.0,9.722709364723414e-05,0.0,0,0,0,3386.0,3.8366715650559513,3.4567576470789416,0.0001621246337890625
3353,3387.9175627480313,2015-10-16 10:30:46,3327.916495217733,2,1,0.9999093792964402,0.7865447679200346,0.924394375369155,0.0,3.457702295164955,0.0,0.00012960433377884328,0.0,0,0,0,3387.0,3.837691536819591,3.4578236725058358,0.00032401084899902344
3354,3388.933221163556,2015-10-16 10:30:47,3328.9321537034325,2,1,0.9999093792964402,0.7865447679200346,0.92467650251528,0.0,3.458784818411194,0.0,0.00012960433377884328,0.0,0,0,0,3388.0,3.837691536819591,3.45888969793273,0.0
3355,3389.933306034813,2015-10-16 10:30:48,3329.932238569677,2,1,0.9999093792964402,0.7865447679200346,0.924954304665426,0.0,3.459850760250885,0.0,9.722709364723414e-05,0.0,0,0,0,3389.0,3.837691536819591,3.459955723359624,0.0
3356,3390.948772408187,2015-10-16 10:30:49,3330.9477048728763,2,1,0.999818728803037,0.7864494103607391,0.925236377264653,0.0,3.460933114258154,0.0,3.237724376958795e-05,0.0,0,0,0,3390.0,3.8368334432527007,3.4610215104271944,-0.0001621246337890625
3357,3391.948776894719,2015-10-16 10:30:50,3331.947709454645,2,1,0.999818728803037,0.7865447679200346,0.925514140975848,0.0,3.461998953619285,0.0,3.24249267578125e-05,0.0,0,0,0,3391.0,3.83699555985622,3.462087342527154,0.0001621246337890625
3358,3392.9643813361386,2015-10-16 10:30:51,3332.96331380584,2,1,0.999818728803037,0.7866399852476247,0.925796259370159,0.0,3.463081539232901,0.0,6.480216688942164e-05,0.0,0,0,0,3392.0,3.8371574380529694,3.4631532195932797,0.00016188621520996094
3359,3393.979979963112,2015-10-16 10:30:52,3333.9789124278013,2,1,0.999818728803037,0.7866399852476247,0.926078355726106,0.0,3.464164044852243,0.0,6.480216688942164e-05,0.0,0,0,0,3393.0,3.8371574380529694,3.4642190966594053,0.0
3360,3394.980006719977,2015-10-16 10:30:53,3334.9789391846666,2,1,0.999818728803037,0.7867353428069201,0.926356130352864,0.0,3.46522999851401,0.0,6.480216688942164e-05,0.0,0,0,0,3394.0,3.8373195546564887,3.4652850187579216,0.0001621246337890625
3361,3395.9949255128236,2015-10-16 10:30:54,3335.9938580727494,2,1,0.999818728803037,0.7869259176938057,0.92663803673032,0.0,3.466311839737719,0.0,0.00012960433377884328,0.0,0,0,0,3395.0,3.8376435494567573,3.4663510308549927,0.00032401084899902344
3362,3396.9949634574864,2015-10-16 10:30:55,3336.993895922176,2,1,0.9997281080994771,0.7868305601345102,0.926915821916145,0.0,3.467377889114895,0.0,6.480216688942164e-05,0.0,0,0,0,3396.0,3.836785596502395,3.467416804631799,-0.0001621246337890625
3363,3398.011206615872,2015-10-16 10:30:56,3338.0101391757985,2,1,0.999818728803037,0.7869259176938057,0.92719811027962,0.0,3.468461244793577,0.0,6.480216688942164e-05,0.0,0,0,0,3397.0,3.8376435494567573,3.4684828167288706,0.0001621246337890625
3364,3399.0269757113942,2015-10-16 10:30:57,3339.0259081760837,2,1,0.9999093792964402,0.7870211350213958,0.927480274464489,0.0,3.469544158733849,0.0,9.71794142969884e-05,0.0,0,0,0,3398.0,3.838501551515492,3.4695490671598472,0.00016188621520996094
3365,3400.0424332277616,2015-10-16 10:30:58,3340.041365787688,2,1,0.9999093792964402,0.7870211350213958,0.927762337546754,0.0,3.470626699386862,0.0,6.480216688942164e-05,0.0,0,0,0,3399.0,3.838501551515492,3.470615317590824,0.0
3366,3401.0424794680357,2015-10-16 10:30:59,3341.041412007912,2,1,0.9999093792964402,0.7870211350213958,0.928040114050123,0.0,3.471692803288922,0.0,9.71794142969884e-05,0.0,0,0,0,3400.0,3.838501551515492,3.4716815680218005,0.0
3367,3402.058026531894,2015-10-16 10:31:00,3342.0569589965835,2,1,0.999818728803037,0.7871164925806913,0.92832220235016,0.0,3.472775497704072,0.0,9.722709364723414e-05,0.0,0,0,0,3401.0,3.837967544257026,3.472747670117428,0.0001621246337890625
3368,3403.0736898145124,2015-10-16 10:31:01,3343.072622279202,2,1,0.9997281080994771,0.7871164925806913,0.928604317089842,0.0,3.473858304890388,0.0,3.24249267578125e-05,0.0,0,0,0,3402.0,3.8372716197613954,3.4738135789006948,0.0
3369,3404.089135306002,2015-10-16 10:31:02,3344.0880677706914,2,1,0.9997281080994771,0.7872117099082818,0.928886374860413,0.0,3.474940921178784,0.0,6.480216688942164e-05,0.0,0,0,0,3403.0,3.8374334686053686,3.4748795326419737,0.00016188621520996094
3370,3405.104929854766,2015-10-16 10:31:03,3345.103862399654,2,1,0.999818728803037,0.7873070674675768,0.929168529226461,0.0,3.476023934935293,0.0,9.722709364723414e-05,0.0,0,0,0,3404.0,3.8382915390572947,3.4759457247361567,0.0001621246337890625
3371,3406.1204787632073,2015-10-16 10:31:04,3346.1194112278968,2,1,0.999818728803037,0.7873070674675768,0.929450604295857,0.0,3.477106665412331,0.0,6.480216688942164e-05,0.0,0,0,0,3405.0,3.8382915390572947,3.4770119168303393,0.0
3372,3407.1351094853094,2015-10-16 10:31:05,3347.1340416392263,2,1,0.999818728803037,0.7874022847951674,0.929732427058495,0.0,3.478188438324382,0.0,9.71794142969884e-05,0.0,0,0,0,3406.0,3.838453417254044,3.4780781538906878,0.00016188621520996094
3373,3408.1361088938397,2015-10-16 10:31:06,3348.1350414537656,2,1,0.999818728803037,0.7874022847951674,0.930010468325251,0.0,3.47925571953964,0.0,9.71794142969884e-05,0.0,0,0,0,3407.0,3.838453417254044,3.4791443909510362,0.0
3374,3409.136129525486,2015-10-16 10:31:07,3349.1350620854123,2,1,0.9999093792964402,0.7874976423544624,0.930288227049151,0.0,3.480321944698001,0.0,6.480216688942164e-05,0.0,0,0,0,3408.0,3.8393118046614063,3.480210866452331,0.0001621246337890625
3375,3410.1516780178945,2015-10-16 10:31:08,3350.150610482584,2,1,0.9997281080994771,0.7874022847951674,0.930570324818293,0.0,3.481404858632049,0.0,3.237724376958795e-05,0.0,0,0,0,3409.0,3.8377574046568554,3.4812769101758465,-0.0001621246337890625
3376,3411.1673108598784,2015-10-16 10:31:09,3351.1662433195556,2,1,0.999818728803037,0.787688217241348,0.930852437426668,0.0,3.482487855628852,0.0,0.00012960433377884328,0.0,0,0,0,3410.0,3.838939528657832,3.4823432822671405,0.00048613548278808594
3377,3412.1828988504244,2015-10-16 10:31:10,3352.1818314103502,2,1,0.9999093792964402,0.7877835748006434,0.931134534036419,0.0,3.483570820689234,0.0,0.00012965202040504664,0.0,0,0,0,3411.0,3.8397980042389577,3.4834098928238735,0.0001621246337890625
3378,3413.1985057830334,2015-10-16 10:31:11,3353.1974383429597,2,1,0.999818728803037,0.787688217241348,0.931416648517462,0.0,3.484653884282388,0.0,9.722709364723414e-05,0.0,0,0,0,3412.0,3.838939528657832,3.4844762649151675,-0.0001621246337890625
3379,3414.1985163947847,2015-10-16 10:31:12,3354.197448949698,2,1,0.999818728803037,0.787688217241348,0.931694417054096,0.0,3.48572027377354,0.0,6.480216688942164e-05,0.0,0,0,0,3413.0,3.838939528657832,3.485542637006461,0.0
3380,3415.2141506903804,2015-10-16 10:31:13,3355.2130831400323,2,1,0.9997281080994771,0.7877835748006434,0.931976526842137,0.0,3.486803367119385,0.0,9.722709364723414e-05,0.0,0,0,0,3414.0,3.8384055151233696,3.4866088607606622,0.0001621246337890625
3381,3416.229785657645,2015-10-16 10:31:14,3356.228718127347,2,1,0.999818728803037,0.7877835748006434,0.932258634119974,0.0,3.487886475785085,0.0,6.480216688942164e-05,0.0,0,0,0,3415.0,3.8391016452613513,3.4876752778843456,0.0
3382,3417.2453890664997,2015-10-16 10:31:15,3357.2443215111393,2,1,0.999818728803037,0.7878787921282335,0.932540745948467,0.0,3.488969628633454,0.0,6.480216688942164e-05,0.0,0,0,0,3416.0,3.8392635234581007,3.488741739974195,0.00016188621520996094
3383,3418.2609658592232,2015-10-16 10:31:16,3358.259898419149,2,1,0.999818728803037,0.787974149687529,0.932822839815048,0.0,3.490052739592646,0.0,9.722709364723414e-05,0.0,0,0,0,3417.0,3.83942564006162,3.4898082470964344,0.0001621246337890625
3384,3419.261040780759,2015-10-16 10:31:17,3359.2599733456973,2,1,0.999818728803037,0.787974149687529,0.933100627043611,0.0,3.491119331989014,0.0,3.24249267578125e-05,0.0,0,0,0,3418.0,3.83942564006162,3.490874754218674,0.0
3385,3420.275604371064,2015-10-16 10:31:18,3360.274536810691,2,1,0.999818728803037,0.7880693670151191,0.933378400314134,0.0,3.492185901002681,0.0,9.71794142969884e-05,0.0,0,0,0,3419.0,3.8395875182583694,3.491941306307079,0.00016188621520996094
3386,3421.29098463549,2015-10-16 10:31:19,3361.28991708013,2,1,0.9999093792964402,0.7880693670151191,0.933547664151933,0.0,3.492835835091376,0.0,3.237724376958795e-05,0.0,0,0,0,3420.0,3.8402839653664955,3.493008051853014,0.0
